id,category,words
120906,Drama-Ticket,"['急售釧兒', '午場', '台', '中歌', '劇院', '作者', '雙溪街', '看板', '標題', '急售釧兒', '午場', '台', '中歌', '劇院', '時間', '節目釧兒', '原創', '中文', '音樂劇', '地點', '臺', '中國家', '歌劇院', '大劇院', '時間', '月', '日', '時分', '位置', '四樓', '四排', '原價元售', '價元', '張數', '張', '交易方式', '面交', '連絡', '方式', '站', '內信', '備', '註', '當', '天', '要', '上班', '台中市', '區騎車', '可到', '的', '地方', '都', '可', '面交', '謝謝']"
120907,Drama-Ticket,"['徵求', '周興', '哲高雄', '演唱', '會票', '作者', '看板', '標題', '徵求', '周興', '哲高雄', '演唱', '會票', '時間', '徵求', '連號', '張拜', '託', '了', '節目', '周興哲', '你', '好不好', '地點', '高雄', '巨蛋', '時間', '六價位', '需要', '張數', '連號', '張']"
120908,Drama-Ticket,"['售票', '日東', '山奈央區', '張序', '號號', '作者', '老牛', '吃', '嫩草', '看板', '標題', '售票', '日東', '山奈央區', '張序', '號號', '時間', '節目', '東山奈央', '地點', '區域', '日區', '站區', '只有', '張序號', '號售', '價元張', '張數', '只有', '張', '交易方式', '台北', '面交', '其他', '縣市', '轉帳', '後', '掛號', '寄出', '連絡', '方式', '歡迎', '站', '內信', '討論']"
120909,Drama-Ticket,"['贈送京', '站', '五月天', '電影', '作者', '看板', '標題', '贈', '送京站', '五月天', '電影', '時間', '因為', '友人', '有事', '不能', '來', '多出', '一張票', '因此', '贈送', '一', '張電', '影票', '時間', '地點京', '站', '威秀', '售票', '處前', '因為', '是', '電子票', '卷', '所以', '沒有', '票根', '喔', '也', '沒', '有', '海報']"
120910,Drama-Ticket,"['徵求', '覺醒', '未來票', '人', '作者', '看板', '標題', '徵求', '覺醒', '未來票', '人', '時間', '節目', '今年', '覺醒', '音樂', '祭', '時間', '希望', '能', '徵到', '未來票', '意者', '請', '站', '內信', '可高雄', '面交', '郵寄']"
120911,Drama-Ticket,"['售票', '作者', '看板', '標題', '售票', '時間', '節目', '演唱', '會', '地點', '新莊', '體育館', '時間', '月', '日', '時分', '位置', '搖滾', '原價售', '價手續費', '張數', '交易方式', '面交', '連絡', '方式', '站', '內信', '備', '註', '票面', '上', '沒', '有', '姓名', '可以', '等票', '到', '進行', '面交', '避免', '跑票', '需先', '匯款', '千元']"
120912,Drama-Ticket,"['售票', '六藍人樂團', '台北', '站', '元', '作者', '看板', '標題', '售票', '六藍人樂團', '台北', '站元', '時間', '節目', '藍人樂團', '世界', '巡', '迴', '台北', '站', '地點', '台北', '國際會議', '中心', '時間', '六', '位置', '樓', '包廂', '排連號', '張原', '價元', '張系統', '服務費元售', '價元', '張數', '交易方式', '台北', '捷運', '面交', '郵局', '掛號', '郵寄郵資', '另', '計連絡', '方式', '站', '內信', '備', '註', '可', '拆', '售', '欲', '面交', '者', '站', '內信', '請', '留']"
120913,Drama-Ticket,"['售出', '日新', '皮克斯', '動畫', '音樂會', '元', '作者', '看板', '標題', '售出', '日新', '皮克斯', '動畫', '音樂會元', '時間', '節目', '新', '皮克斯', '動畫', '交響', '音樂會', '地點', '台北', '國家', '音樂廳', '時間', '日', '位置', '樓', '排號', '原價元', '張系統', '服務費', '元售價', '兩張', '合售元', '張數', '交易方式', '台北', '捷運', '面交', '郵局', '掛號', '郵寄郵資', '另', '計連絡', '方式', '站', '內信', '備', '註', '欲', '面交', '者', '站', '內信', '請', '留']"
120914,Drama-Ticket,"['售出', '三哥', '吉拉', '作者', '看板', '標題', '售出', '三哥', '吉拉', '時間', '節目', '數位', '版哥', '吉拉', '怪獸', '之', '王地點', '西門', '國賓', '大戲院', '時間', '三', '位置', '巨幕廳', '排號售', '價元張', '張數', '交易方式', '匯款後開', '演前', '分鐘', '戲院', '面交', '連絡', '方式', '站', '內信', '並留', '加快', '交易', '備', '註']"
120915,Drama-Ticket,"['售票', '聯合', '報系', '音樂劇', '鐘樓', '怪人', '作者', '隨風', '看板', '標題', '售票', '聯合', '報系', '音樂劇', '鐘樓', '怪人', '時間', '節目', '聯合', '報系', '音樂劇', '鐘樓', '怪人', '地點', '及', '時間', '星期六', '和平', '籃球館', '位置', '二樓區', '排號號', '原價元', '折購', '入售', '價元', '張數', '張', '交易方式', '需', '售票', '網會員', '轉送', '聯絡', '方式', '站', '內信', '備', '註', '兩', '張', '不', '拆', '售', '意', '者', '請', '洽', '站', '內', '信', '聯', '絡', '謝', '謝']"
120916,Drama-Ticket,"['急售', '國際', '零食', '展門票', '台北', '葡萄酒', '展門票', '作者', '天海', '護看', '板', '標題', '急售', '國際', '零食', '展門票', '台北', '葡萄酒', '展門票', '時間', '節目', '國際', '零食', '展門票', '地點', '世貿三館', '時間', '原價', '張售', '價張', '張數', '節目', '台北', '葡萄酒', '展時間', '地點', '世貿三館', '原價', '張售', '價張', '張數', '張聯絡', '方式', '站', '內信', '請', '留', '或', '電話', '聯絡', '交易方式', '台北', '捷運', '蘆洲線', '徐匯', '中學', '站', '可', '面交', '或', '星期日', '世貿三館', '面交', '交易方式', '今天', '可約', '世貿三館', '現場', '面交', '連絡', '方式', '站', '內信', '請', '留', '或', '手機']"
120917,Drama-Ticket,"['售票', '博恩', '夜夜', '秀', '作者', '莎', '藍', '看板', '標題', '售票', '博恩', '夜夜', '秀時間', '代友售', '日期', '三票', '價元', '張數量', '張', '不', '拆售', '地點', '壹', '電視', '攝影棚', '台北市', '內', '湖區', '聯絡', '方式', '站', '內信']"
120918,Drama-Ticket,"['售票', '威秀團體', '電影', '優待票', '作者', '看板', '標題', '售票', '威秀團體', '電影', '優待票', '時間', '物品', '威秀團體', '電影', '優待票', '張地點', '全台', '威秀', '影城', '使用', '期限', '年月日', '逾期', '加價', '可用', '售價', '張共元', '交易方式', '限', '面交', '連絡', '方式', '站', '內信', '備', '註', '台北', '捷運圓山', '站', '周邊', '面交']"
120919,Drama-Ticket,"['售票', '作者', '新手', '看板', '標題', '售票', '時間', '節目', '地點', '時間', '月', '日時', '位置', '前號', '內原', '價售價', '張數', '交易方式', '面交', '郵寄連絡', '方式', '站', '內信', '備', '註']"
120920,Drama-Ticket,"['徵求', '覺醒', '音樂', '祭', '一張', '作者', '酒醉', '警探', '看板', '標題', '徵求', '覺醒', '音樂', '祭', '一張', '時間', '節目', '覺醒', '音樂', '祭', '時間', '數量', '一張', '票種', '皆', '可', '地點', '台南', '嘉義', '面交', '聯絡', '站', '內信', '好', '想', '去', '覺醒', '音樂', '祭', '希望', '有緣', '人來', '信報', '價謝謝']"
120921,Drama-Ticket,"['徵求', '周興', '哲高雄', '演唱', '會', '作者', '看板', '標題', '徵求', '周興', '哲高雄', '演唱', '會', '時間', '拜', '託', '了', '謝謝', '節目', '周興哲', '你', '好不好', '地點', '高雄', '巨蛋', '時間', '六價位', '需要', '張數', '連號', '張']"
120922,Drama-Ticket,"['換售', '鐘樓', '怪人', '換', '作者', '等待', '來', '年', '的', '櫻花雨', '看板', '標題', '換售', '鐘樓', '怪人', '換時間', '經典', '法文', '音樂劇', '鐘樓', '怪人', '六', '的', '票票價', '位置', '一樓', '排想換', '任意', '一天', '相近', '價位', '的', '票', '意者', '站', '內信', '感謝']"
120923,Drama-Ticket,"['急售', '今天下午', '大神', '魃', '世界', '之夢', '作者', '發現', '看板', '標題', '急售', '今天下午', '大神', '魃', '世界', '之夢', '時間', '直接', '在', '小', '表演', '廳', '前面', '交', '唷', '站', '內信', '謝謝', '節目', '大神', '魃', '極界', '之', '夢', '地點', '台灣', '戲曲', '中心', '小', '表演', '廳', '芝山', '站', '時間', '月', '日', '時分', '位置', '排號', '原價售價', '八折', '購入', '張數', '交易方式', '面交', '連絡', '方式', '站', '內信', '備', '註']"
120924,Drama-Ticket,"['換票', '黃', '兩', '張換', '金曲', '獎門票', '作者', '寶島', '阿宅', '看板', '標題', '換票', '黃', '兩', '張換', '金曲', '獎門票', '時間', '如題', '另外', '如果', '您', '沒', '有', '金曲', '門票', '但', '有', '以上', '自信', '可以', '拿到', '也', '可以', '來信', '台北', '可以', '面交']"
120925,Drama-Ticket,"['售票', '新加坡', '作者', '廠廠', '看板', '標題', '售票', '新加坡', '時間', '節目', '新加坡', '場地點', '新加坡', '時間', '月', '日', '時分', '位置', '原價售價', '按照', '刷卡', '通知', '的', '金額', '張數', '張', '交易方式', '面交', '連絡', '方式', '站', '內信', '電話', '備', '註', '因', '為', '我', '的', '確', '認', '信函', '被', '丟到', '垃圾', '信件', '沒發現', '到', '所以', '我', '又', '買', '了', '一張', '所以', '有', '需求', '的', '版友', '要', '跟', '我', '在', '新加坡', '面交', '喔', '我', '會', '跟', '你', '一起', '到', '領票']"
120926,Drama-Ticket,"['售票', '區降售', '張', '作者', '妖氣', '沖', '天', '看板', '標題', '售票', '區降售', '張時間', '節目', '地點', '信義劇場', '時間', '月', '日', '時分', '位置', '連號', '張', '原價', '張售', '價張', '張數', '交易方式', '北捷', '淡水', '線', '南港', '線', '面交', '連絡', '方式', '站', '內信']"
120927,Drama-Ticket,"['售票', '周興哲', '你', '好不好', '高雄', '演唱', '會', '作者', '事過', '境遷', '看板', '標題', '售票', '周興哲', '你', '好不好', '高雄', '演唱', '會', '時間', '已', '售出', '來', '信眾', '多', '沒', '有', '一一', '回信', '很', '抱歉', '節目', '周興哲', '你', '好不好', '亞洲', '巡', '迴', '演唱', '會高雄', '站', '地點', '高雄', '巨蛋', '時間', '六', '位置', '紅區', '原價售價', '張數', '張連號', '交易方式', '先匯', '款後給', '取票號', '自行', '取票', '連絡', '方式', '站', '內信', '備', '註', '同一', '筆訂', '單', '就', '不', '分售', '了', '可以', '的', '話', '一', '併', '帶', '走', '吧', '版', '上', '有', '多次', '讓', '票紀錄', '若', '無法', '接受', '先匯款', '的', '請', '勿', '來', '信謝', '謝來', '信請', '有', '禮貌', '說', '說', '為', '什麼', '喜歡', '他', '吧', '售出', '會', '改標題', '如果', '來', '信眾', '多', '恕', '不', '一', '一回', '覆', '可能', '要後才', '會', '收信']"
120928,Drama-Ticket,"['徵求', '三日', '票', '作者', '看板', '標題', '徵求', '三日', '票時間', '徵求', '東京', '三日', '票', '兩張', '台南', '高雄市', '區', '面交', '謝謝']"
120929,Drama-Ticket,"['售票', '蕭秉治', '高雄場', '演唱', '會', '作者', '看板', '標題', '售票', '蕭秉治', '高雄場', '演唱', '會', '時間', '節目', '蕭秉治', '凡人', '巡', '迴', '演唱', '會', '地點', '高雄', '新光', '三越', '左營', '店樓', '時間', '月', '日', '時分', '位置', '天使', '區第排', '延伸', '旁', '原價', '張售', '價張', '張數', '交易方式', '匯款', '後', '郵寄連絡', '方式', '站', '內信', '備', '註']"
120930,Drama-Ticket,"['徵求', '兩', '張票', '作者', '看板', '標題', '徵求', '兩', '張票', '時間', '演唱', '會', '時間', '六', '地點', '台北', '國際會議', '中心', '連絡', '方式', '站', '內信', '徵求', '任意', '價位', '張票', '張', '也', '收意者', '請', '站', '內信', '謝謝']"
120931,Drama-Ticket,"['換票', '小隊', '長', '換', '金曲', '作者', '看板', '標題', '換票', '小隊', '長', '換', '金曲', '時間', '小隊', '長', '連號換', '頒獎', '連號', '需補足', '票面', '價值', '可', '雙北換', '票佳', '意者', '站', '內', '聯', '繫']"
120932,Drama-Ticket,"['售票', '李玟', '演唱', '會', '作者', '看板', '標題', '售票', '李玟', '演唱', '會', '時間', '節目', '李玟', '世界', '巡', '迴', '演唱', '會', '台北', '站', '地點', '台北', '小', '巨蛋', '時間', '五', '位置', '紫二區', '原價', '張售', '價張', '張數', '交易方式', '蘆洲', '面交', '連絡', '方式', '站', '內信', '交易方式', '面交', '連絡', '方式', '站', '內信', '編輯']"
120933,Drama-Ticket,"['售票', '日', '大年初一', '前晚', '的', '那頓', '飯', '作者', '看板', '標題', '售票', '日', '大年初一', '前晚', '的', '那頓', '飯', '時間', '節目', '大年初一', '前晚', '的', '那頓', '飯', '地點', '實驗', '劇場', '時間', '月', '日', '時分', '位置', '自由', '入座', '原價售', '價學', '生票', '八折', '張數', '交易方式', '匯款後給', '電子票', '連絡', '方式', '站', '內信', '備', '註', '不', '小心', '買錯', '日期']"
120934,Drama-Ticket,"['徵求', '覺醒', '音樂季', '任意', '票', '作者', '看板', '標題', '徵求', '覺醒', '音樂季', '任意', '票時間', '節目', '覺醒', '音樂', '祭', '時間', '數量', '張票種', '任意', '票種', '任意', '票價', '地點北', '中南', '盡力', '配合', '您', '面交', '聯絡', '站', '內信', '拜', '託', '賣票給', '我', '好', '想', '去', '威卡', '啊', '歡迎給', '我', '站', '內信']"
120935,Drama-Ticket,"['售票', '作者', '笑嘻嘻', '看板', '標題', '售票', '時間', '節目', '地點', '大佳', '河濱', '公園', '九號', '水門', '日期', '六日', '時間', '位置', '區原', '價售', '價誠可議', '張數', '交易方式', '蝦皮', '超商取', '貨雙北', '可', '面交', '連絡', '方式', '站', '內信', '備', '註', '購', '票', '請', '告知', '去', '或', '票券', '含', '專屬', '入場', '通道', '吧', '檯', '獨立', '廁所', '專屬', '可視', '舞台', '之乾區']"
